서비스링크,도로명,시작노드명,종료노드명,지도거리
1120010200,가좌로,홍연2교동측,홍연2교서측,103
1120011600,가좌로,홍연2교서측,명지대삼거리,502
1120012600,가좌로,명지대삼거리,충암고교,592
1110004800,가좌로,충암고교,응암오거리,683
1110006600,가좌로,응암오거리,새절역,400
1110007400,가좌로,새절역,신사동고개사거리,587
1110007600,가좌로,신사동고개사거리,신사지하차도,126
1110007500,가좌로,신사지하차도,신사동고개사거리,126
1110007300,가좌로,신사동고개사거리,새절역,586
1110006500,가좌로,새절역,응암오거리,400
1110004700,가좌로,응암오거리,충암고교,682
1120012500,가좌로,충암고교,명지대삼거리,592
1120011500,가좌로,명지대삼거리,홍연2교서측,502
1120010100,가좌로,홍연2교서측,홍연2교동측,103
1120009700,가좌로,홍연2교동측,연희지하차도,384
1150019800,강서로,가양IC,대아아파트앞,442
1150018600,강서로,대아아파트앞,양천향교역,285
1150017000,강서로,양천향교역,등촌1-10단지,593
1150014200,강서로,등촌1-10단지,발산역,535
1150012400,강서로,발산역,우장산공원입구,429
1150011200,강서로,우장산공원입구,우장산역,770
1150010200,강서로,우장산역,화곡역,821
1150009600,강서로,화곡역,신월초교입구,180
1150009400,강서로,신월초교입구,화곡터널입구,204
1150008600,강서로,화곡터널입구,화곡터널남단,633
1150008000,강서로,화곡터널남단,화곡사거리,355
1140026300,강서로,화곡사거리,화곡고가사거리,328
1140026400,강서로,화곡고가사거리,화곡사거리,328
1150008100,강서로,화곡사거리,화곡터널남단,355
1150008700,강서로,화곡터널남단,화곡터널입구,633
1150009500,강서로,화곡터널입구,신월초교입구,204
1150009700,강서로,신월초교입구,화곡역,180
1150010300,강서로,화곡역,우장산역,813
1150011300,강서로,우장산역,우장산공원입구,767
1150012500,강서로,우장산공원입구,발산역,429
1150014300,강서로,발산역,등촌1-10단지,535
1150017100,강서로,등촌1-10단지,양천향교역,594
1150018700,강서로,양천향교역,대아아파트앞,285
1150019900,강서로,대아아파트앞,가양IC,440
1160011300,개봉로,개봉사거리,개봉지하차도,392
3201506800,개봉로,개봉지하차도,경서농협개봉역지점,251
3201504600,개봉로,경서농협개봉역지점,개봉교사거리,685
3201504700,개봉로,개봉교사거리,경서농협개봉역지점,685
3201506900,개봉로,경서농협개봉역지점,개봉지하차도,249
1160011400,개봉로,개봉지하차도,개봉사거리,390
1050014400,겸재로,휘경여중고,전동중교앞,373
1060009100,겸재로,중랑초등학교,면목2동사거리,859
1060009400,겸재로,면목2동사거리,면목사거리,383
1060009800,겸재로,면목사거리,면목역,321
1060010200,겸재로,면목역,동원사거리,555
1060010400,겸재로,동원사거리,겸재삼거리,348
1060010300,겸재로,겸재삼거리,동원사거리,348
1060010100,겸재로,동원사거리,면목역,555
1060009700,겸재로,면목역,면목사거리,321
1060009300,겸재로,면목사거리,면목2동사거리,383
1060009200,겸재로,면목2동사거리,중랑초등학교,840
1050014300,겸재로,전동중교앞,휘경여중고,373
1060006300,경춘북로,경춘북로구리시계,신내IC,605
1060006400,경춘북로,신내IC,경춘북로구리시계,602
1240024100,고덕로,고덕천교차로,상일동역,525
1240022900,고덕로,상일동역,E-마트,793
1240022100,고덕로,E-마트,고덕역,290
1240021500,고덕로,고덕역,배재고교,280
1240021300,고덕로,배재고교,삼익그린아파트,108
1240021000,고덕로,삼익그린아파트,동부기술교육원,404
1240021200,고덕로,동부기술교육원,선사사거리,1344
1240021700,고덕로,선사사거리,토끼굴입구(올림픽대로),419
1240021800,고덕로,토끼굴입구(올림픽대로),선사사거리,419
1240021100,고덕로,선사사거리,동부기술교육원,1344
1240020900,고덕로,동부기술교육원,삼익그린아파트,404
1240021400,고덕로,삼익그린아파트,배재고교,108
1240021600,고덕로,배재고교,고덕역,282
1240022200,고덕로,고덕역,E-마트,290
1240023000,고덕로,E-마트,상일동역,793
1240024200,고덕로,상일동역,고덕천교차로,525
1140027400,곰달래로,서서울호수공원앞,곰달래사거리,517
1150007500,곰달래로,곰달래사거리,화곡사거리,808
1150007900,곰달래로,화곡사거리,목동사거리,1457
1150007800,곰달래로,목동사거리,화곡사거리,1457
1150007400,곰달래로,화곡사거리,곰달래사거리,808
1140027300,곰달래로,곰달래사거리,서서울호수공원앞,517
1160005400,구로동로,대륭포스트타워5차,남구로역,374
1160007200,구로동로,남구로역,구로2동주민센터,650
1160009000,구로동로,구로2동주민센터,고대구로병원,285
1160010800,구로동로,고대구로병원,유엔미아파트,288
1160012400,구로동로,유엔미아파트,NC백화점,569
1160012300,구로동로,NC백화점,유엔미아파트,569
1160010700,구로동로,유엔미아파트,고대구로병원,292
1160008900,구로동로,고대구로병원,구로2동주민센터,285
1160007100,구로동로,구로2동주민센터,남구로역,660
1160005300,구로동로,남구로역,대륭포스트타워5차,365
1160009400,구로중앙로,이화우성아파트,구로구청구의회,644
1160012000,구로중앙로,구로구청구의회,구로초교,451
1160012800,구로중앙로,구로초교,구로자이나인스에비뉴,211
1160013800,구로중앙로,구로자이나인스에비뉴,NC백화점,186
1160014800,구로중앙로,NC백화점,구로역,345
1160016000,구로중앙로,구로역,오금교동단,645
1160015900,구로중앙로,오금교동단,구로역,645
1160014700,구로중앙로,구로역,NC백화점,346
1160013700,구로중앙로,NC백화점,구로자이나인스에비뉴,189
1160012700,구로중앙로,구로자이나인스에비뉴,구로초교,211
1160011900,구로중앙로,구로초교,구로구청구의회,449
1160009300,구로중앙로,구로구청구의회,이화우성아파트,645
1040013200,구천면로,광진교북단교차로,광진교북단,328
1040011800,구천면로,광진교북단,광진교남단,1415
1240011500,구천면로,광진교남단,천호시장,321
1240012200,구천면로,천호시장,천일초교,664
1240014400,구천면로,천일초교,천호초교입구,336
1240018200,구천면로,천호초교입구,명일역,998
1240017700,구천면로,명일역,명일여고앞,522
1240017200,구천면로,명일여고앞,고덕삼환아파트,291
1240017400,구천면로,고덕삼환아파트,한영중고교앞,310
1240018000,구천면로,한영중고교앞,강동고교입구,872
1240018400,구천면로,강동고교입구,고덕자이아파트,669
1240018300,구천면로,고덕자이아파트,강동고교입구,668
1240017900,구천면로,강동고교입구,한영중고교앞,869
1240017300,구천면로,한영중고교앞,고덕삼환아파트,310
1240017100,구천면로,고덕삼환아파트,명일여고앞,291
1240017800,구천면로,명일여고앞,명일역,527
1240018100,구천면로,명일역,천호초교입구,1008
1240014300,구천면로,천호초교입구,천일초교,336
1240012100,구천면로,천일초교,천호시장,653
1240011600,구천면로,천호시장,광진교남단,317
1040011900,구천면로,광진교남단,광진교북단,1415
1040013300,구천면로,광진교북단,광진교북단교차로,331
1040014000,군자로,군자동주민센터,화양삼거리,871
1040014100,군자로,화양삼거리,군자동주민센터,861
1170000700,금하로,시흥대교 서단(광명),시흥사거리,712
1170002300,금하로,시흥사거리,은행나무사거리,573
1170002100,금하로,은행나무사거리,벽산아파트,1594
1170002200,금하로,벽산아파트,은행나무사거리,1569
1170002400,금하로,은행나무사거리,시흥사거리,581
1170000800,금하로,시흥사거리,시흥대교 서단(광명),712
1030008400,금호로,서울숲푸르지오아파트,금호사거리,409
1030011400,금호로,금호사거리,금호동벽산아파트삼거리,500
1030012800,금호로,금호동벽산아파트삼거리,신금호역,533
1030015000,금호로,신금호역,청구역,1096
1010006200,금호로,청구역,광희문,660
1010006100,금호로,광희문,청구역,674
1030014900,금호로,청구역,신금호역,1083
1030012700,금호로,신금호역,금호동벽산아파트삼거리,539
1030011300,금호로,금호동벽산아파트삼거리,금호사거리,495
1030008300,금호로,금호사거리,서울숲푸르지오아파트,604
1030013000,난계로,금호동벽산아파트삼거리,논골사거리,377
1030015600,난계로,논골사거리,성동고교교차로,1109
1010015600,난계로,성동고교교차로,황학사거리,301
1010019400,난계로,황학사거리,청계8가,429
1010020200,난계로,청계8가,신설동역,425
1010020100,난계로,신설동역,청계8가,425
1010019300,난계로,청계8가,황학사거리,429
1010015500,난계로,황학사거리,성동고교교차로,301
1030015500,난계로,성동고교교차로,논골사거리,1103
1030012900,난계로,논골사거리,금호동벽산아파트삼거리,381
3201508400,난곡로,난향삼거리,난향초교,1089
1200001000,난곡로,난향초교,난곡우체국앞,1564
1200003200,난곡로,난곡우체국앞,난곡사거리,461
1200006200,난곡로,난곡사거리,신사동주민센터입구,339
1200009400,난곡로,신사동주민센터입구,신대방역,249
1200009300,난곡로,신대방역,신사동주민센터입구,243
1200006100,난곡로,신사동주민센터입구,난곡사거리,339
1200003100,난곡로,난곡사거리,난곡우체국앞,464
1200000900,난곡로,난곡우체국앞,난향초교,1554
3201508500,난곡로,난향초교,난향삼거리,1099
1010016900,남대문로,광교,을지로1가,313
1010011300,남대문로,을지로1가,명동입구,270
1010007100,남대문로,명동입구,한국은행앞,205
1010005100,남대문로,한국은행앞,숭례문,533
1010005200,남대문로,숭례문,한국은행앞,544
1010007200,남대문로,한국은행앞,명동입구,208
1010011400,남대문로,명동입구,을지로1가,271
1010017000,남대문로,을지로1가,광교,313
1190005200,노량진로,노들역,노량진역,905
1190006300,노량진로,노량진역,노량진삼거리,357
1190005900,노량진로,노량진삼거리,동작전화국입구,741
1190005700,노량진로,동작전화국입구,대방역,579
1190005800,노량진로,대방역,동작전화국입구,578
1190006000,노량진로,동작전화국입구,노량진삼거리,742
1190006400,노량진로,노량진삼거리,노량진역,357
1190005100,노량진로,노량진역,노들역,904
1100009800,노원로,화랑대사거리,원자력병원입구,745
1100013800,노원로,원자력병원입구,공릉터널,1094
1100017000,노원로,공릉터널,대진고교앞,474
1100019200,노원로,대진고교앞,노원경찰서,596
1100022000,노원로,노원경찰서,하계현대아파트,264
1100024400,노원로,하계현대아파트,구민체육센터,281
1100026000,노원로,구민체육센터,노해근린공원,171
1100026800,노원로,노해근린공원,당현2교,202
1100027800,노원로,당현2교,상계중학교,246
1100029200,노원로,상계중학교,"상계6,7동주민센터",321
1100030400,노원로,"상계6,7동주민센터",상계초교입구,153
1100030800,노원로,상계초교입구,상계초교,249
1100031600,노원로,상계초교,상계10동주민센터,377
1100032000,노원로,상계10동주민센터,온수골사거리,264
1100032200,노원로,온수골사거리,상계교,560
1100032100,노원로,상계교,온수골사거리,560
1100031900,노원로,온수골사거리,상계10동주민센터,264
1100031500,노원로,상계10동주민센터,상계초교,368
1100030700,노원로,상계초교,상계초교입구,246
1100030300,노원로,상계초교입구,"상계6,7동주민센터",153
1100029100,노원로,"상계6,7동주민센터",상계중학교,321
1100027700,노원로,상계중학교,당현2교,246
