시도,시군구,사고월,사고년도,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
시도,시군구,사고월,사고년도,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
서울,영등포구,07월,사고[건],1,4,4,7,5,5,8,4,5,6,4,2,5,6,1,4,8,9,3,4,5,2,7,4,5,6,3,9,5,3,5
서울,영등포구,07월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,영등포구,07월,부상[명],1,7,5,10,5,10,10,6,20,8,5,2,8,10,1,5,9,12,4,4,5,2,8,5,6,8,3,16,7,4,7
서울,영등포구,08월,사고[건],6,3,1,11,7,2,2,9,9,4,9,3,3,2,11,7,3,10,9,1,4,3,7,6,9,3,9,6,5,3,5
서울,영등포구,08월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,영등포구,08월,부상[명],7,5,1,15,10,5,3,9,13,5,10,3,4,3,11,8,4,10,12,4,4,3,9,9,13,5,9,8,7,4,6
서울,영등포구,09월,사고[건],14,8,4,7,6,4,11,3,4,8,2,3,10,7,4,10,7,5,2,7,5,2,8,7,13,5,6,4,1,1,-
서울,영등포구,09월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,영등포구,09월,부상[명],21,11,7,10,8,5,18,3,6,13,5,4,10,8,4,12,9,6,2,11,5,2,10,8,15,12,7,5,1,1,-
서울,영등포구,10월,사고[건],6,5,-,6,5,7,6,1,12,3,7,6,6,6,10,5,8,7,3,7,5,3,7,6,2,2,9,7,9,1,6
서울,영등포구,10월,사망[명],0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울,영등포구,10월,부상[명],9,6,-,6,6,7,11,1,15,3,10,6,7,8,17,5,11,29,3,12,5,3,7,7,2,4,11,9,13,1,7
서울,영등포구,11월,사고[건],7,5,2,8,3,6,8,10,6,9,5,8,4,3,5,6,11,3,2,3,6,13,5,10,7,5,5,6,3,8,-
서울,영등포구,11월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,영등포구,11월,부상[명],7,5,2,13,12,7,9,14,8,11,6,12,4,3,5,8,14,4,3,5,6,17,5,11,20,5,7,8,4,11,-
서울,영등포구,12월,사고[건],6,9,7,6,7,4,5,4,2,4,5,2,7,10,11,13,6,5,1,1,7,12,13,5,1,5,5,7,2,3,4
서울,영등포구,12월,사망[명],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,영등포구,12월,부상[명],7,13,10,10,7,5,7,5,2,9,5,4,8,19,16,20,8,7,1,5,7,14,16,6,2,9,6,8,2,5,6
서울,동작구,01월,사고[건],4,4,2,1,5,7,2,3,5,2,4,5,2,3,-,-,4,4,1,9,2,4,3,4,1,1,9,4,-,9,3
서울,동작구,01월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0
서울,동작구,01월,부상[명],5,9,2,1,6,14,4,3,6,2,7,5,2,4,-,-,8,4,2,11,2,5,3,9,1,3,12,4,-,11,3
서울,동작구,02월,사고[건],7,4,5,7,5,2,3,3,5,3,-,1,4,3,1,3,3,6,-,1,4,3,1,4,5,2,5,6,-,-,-
서울,동작구,02월,사망[명],0,0,0,0,0,0,0,0,0,0,-,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,-,-
서울,동작구,02월,부상[명],7,6,12,9,7,2,3,3,8,3,-,1,4,3,2,3,3,11,-,1,5,4,2,4,6,3,8,7,-,-,-
서울,동작구,03월,사고[건],2,1,3,2,5,2,1,3,2,3,3,5,3,3,1,4,1,4,3,3,6,2,-,13,1,3,3,1,4,6,3
서울,동작구,03월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0
서울,동작구,03월,부상[명],3,1,3,2,9,3,1,5,2,3,4,5,4,3,1,4,1,12,4,5,8,2,-,18,1,7,4,1,6,6,3
서울,동작구,04월,사고[건],3,5,4,6,5,3,2,6,5,1,2,2,4,4,2,3,3,2,-,6,4,-,1,3,3,4,4,3,3,2,-
서울,동작구,04월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-
서울,동작구,04월,부상[명],4,6,7,11,6,7,3,8,6,1,2,2,6,5,3,3,3,2,-,7,5,-,1,6,3,8,6,3,3,2,-
서울,동작구,05월,사고[건],2,3,5,1,5,2,4,5,5,3,3,-,3,2,3,4,1,1,4,6,4,3,3,6,4,7,2,3,3,3,2
서울,동작구,05월,사망[명],0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
서울,동작구,05월,부상[명],2,4,6,1,9,5,6,7,6,4,3,-,4,2,5,5,1,1,6,7,8,3,3,7,5,6,2,5,4,3,2
서울,동작구,06월,사고[건],3,4,4,3,7,1,5,6,5,4,2,3,1,2,4,4,3,3,3,3,4,4,4,6,2,3,4,5,2,4,-
서울,동작구,06월,사망[명],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,동작구,06월,부상[명],3,6,5,6,8,1,13,10,5,4,3,3,3,2,4,4,3,3,4,3,4,4,5,6,13,3,4,6,2,5,-
서울,동작구,07월,사고[건],5,4,5,3,2,-,3,2,2,7,3,1,6,1,5,1,3,6,-,5,7,3,2,2,2,3,4,5,4,2,3
서울,동작구,07월,사망[명],0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
서울,동작구,07월,부상[명],6,7,6,4,5,-,2,3,2,7,3,1,8,1,8,3,3,9,-,7,7,5,2,3,7,3,5,6,5,2,6
서울,동작구,08월,사고[건],4,2,4,2,3,2,1,3,5,3,-,4,1,3,3,1,2,4,6,4,4,4,5,3,7,2,3,5,7,2,6
서울,동작구,08월,사망[명],0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,동작구,08월,부상[명],6,2,7,3,7,2,1,3,8,8,-,5,3,5,4,1,2,5,7,6,4,6,5,4,8,2,4,5,10,3,7
서울,동작구,09월,사고[건],3,8,1,2,2,4,6,6,5,3,4,4,3,6,3,7,2,4,4,3,2,8,9,5,2,6,4,4,-,1,-
서울,동작구,09월,사망[명],0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-
서울,동작구,09월,부상[명],7,10,2,2,3,5,8,10,7,4,4,4,4,6,5,11,4,5,4,3,2,9,11,6,2,8,5,4,-,1,-
서울,동작구,10월,사고[건],4,4,-,2,2,3,5,3,3,-,5,3,3,3,-,6,3,4,6,5,6,5,3,2,1,4,3,5,3,6,3
서울,동작구,10월,사망[명],0,0,-,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,동작구,10월,부상[명],4,6,-,2,2,3,9,4,3,-,6,3,3,3,-,6,3,9,6,7,8,8,4,2,1,5,6,7,3,9,4
서울,동작구,11월,사고[건],4,-,7,3,6,2,5,7,3,6,1,-,5,1,1,3,4,5,3,6,2,3,-,4,4,3,5,-,4,3,-
서울,동작구,11월,사망[명],0,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,-,0,0,-
서울,동작구,11월,부상[명],4,-,12,4,9,4,12,7,3,10,2,-,7,1,1,3,7,9,4,9,2,3,-,6,6,3,5,-,5,4,-
서울,동작구,12월,사고[건],2,3,7,2,4,4,1,3,4,5,6,2,2,5,5,6,5,2,3,1,-,2,4,2,3,5,4,3,9,2,-
서울,동작구,12월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-
서울,동작구,12월,부상[명],2,8,10,2,5,5,1,4,4,8,8,2,2,7,6,9,6,2,7,1,-,2,7,2,3,6,4,3,15,2,-
서울,관악구,01월,사고[건],3,2,3,1,2,2,1,2,2,2,2,2,4,-,7,2,3,-,-,6,-,-,1,2,3,-,3,5,3,4,4
서울,관악구,01월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,0,-,-,0,0,0,-,0,0,0,1,0
서울,관악구,01월,부상[명],3,3,3,2,2,2,1,3,2,2,2,2,6,-,8,2,3,-,-,9,-,-,1,2,3,-,8,5,4,3,6
서울,관악구,02월,사고[건],1,7,5,3,3,4,1,2,1,3,2,1,2,3,4,-,4,1,5,2,4,5,2,3,3,2,1,1,-,-,-
서울,관악구,02월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,2,0,0,-,-,-
서울,관악구,02월,부상[명],2,7,5,5,5,4,1,2,1,4,2,1,2,5,7,-,4,2,7,2,6,10,2,4,4,0,1,1,-,-,-
서울,관악구,03월,사고[건],3,2,3,7,1,2,-,3,3,2,3,6,3,2,1,2,3,4,2,3,2,4,5,2,1,2,5,2,2,2,4
서울,관악구,03월,사망[명],0,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,관악구,03월,부상[명],3,2,3,8,1,2,-,3,4,2,3,6,8,3,1,2,3,4,2,3,3,8,7,2,1,3,5,4,2,3,4
서울,관악구,04월,사고[건],3,1,8,3,1,4,5,4,1,1,2,4,3,-,6,2,2,3,1,3,2,5,2,2,1,2,5,2,2,3,-
서울,관악구,04월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,관악구,04월,부상[명],4,1,10,3,1,4,5,4,1,1,2,6,3,-,18,2,2,5,1,4,3,10,6,2,1,2,5,4,3,5,-
서울,관악구,05월,사고[건],2,4,4,1,2,-,3,1,5,7,3,-,2,2,3,2,4,8,2,3,1,-,4,4,5,1,5,3,5,3,4
서울,관악구,05월,사망[명],0,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0
서울,관악구,05월,부상[명],2,5,4,1,2,-,4,1,6,8,3,-,2,2,4,5,7,11,2,4,2,-,8,6,6,1,5,4,8,4,4
서울,관악구,06월,사고[건],4,3,5,4,3,-,5,3,5,2,4,-,3,2,2,3,4,7,3,1,3,2,5,7,4,3,2,2,7,2,-
서울,관악구,06월,사망[명],0,1,0,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,관악구,06월,부상[명],6,3,6,7,5,-,6,3,5,2,5,-,3,2,2,4,7,8,3,1,3,2,8,7,5,6,2,2,8,5,-
서울,관악구,07월,사고[건],2,1,1,-,1,2,8,3,4,3,2,3,5,4,2,2,3,3,2,-,3,1,1,1,3,3,1,3,-,5,1
서울,관악구,07월,사망[명],1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0
서울,관악구,07월,부상[명],1,1,1,-,1,4,10,5,4,4,2,4,7,5,5,3,5,5,3,-,4,1,2,1,3,5,1,3,-,5,1
서울,관악구,08월,사고[건],3,1,4,8,2,5,4,4,4,4,4,5,3,2,2,-,1,1,2,1,5,2,3,6,3,5,3,4,4,3,2
서울,관악구,08월,사망[명],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,관악구,08월,부상[명],3,1,5,9,2,9,5,5,6,4,5,8,4,2,2,-,1,3,3,1,6,2,4,6,4,5,3,5,5,3,2
서울,관악구,09월,사고[건],2,3,4,3,3,3,3,3,4,5,2,1,4,1,3,-,4,2,4,2,3,5,2,5,5,1,1,4,-,2,-
서울,관악구,09월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-
서울,관악구,09월,부상[명],2,4,7,3,3,4,4,5,4,6,2,1,4,1,4,-,5,2,4,5,4,5,3,7,5,1,1,8,-,2,-
서울,관악구,10월,사고[건],4,4,1,1,1,3,2,-,-,2,3,4,3,2,3,1,4,4,1,3,1,3,1,-,3,3,5,2,-,6,3
서울,관악구,10월,사망[명],0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,-,1,0
서울,관악구,10월,부상[명],6,6,1,1,1,5,2,-,-,3,5,5,4,2,3,1,5,4,1,3,1,3,1,-,4,3,6,2,-,5,4
서울,관악구,11월,사고[건],3,4,2,-,2,-,2,3,3,1,7,2,5,5,1,3,4,1,1,1,2,4,3,3,3,1,5,2,1,2,-
서울,관악구,11월,사망[명],0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,관악구,11월,부상[명],5,4,3,-,3,-,2,4,3,1,9,2,5,11,1,3,4,2,1,2,2,4,3,6,3,1,5,2,1,3,-
서울,관악구,12월,사고[건],5,1,2,2,1,3,-,3,2,2,1,1,3,1,1,3,1,3,2,2,3,3,5,1,1,2,2,5,4,1,-
서울,관악구,12월,사망[명],0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,관악구,12월,부상[명],5,2,2,2,1,3,-,5,3,2,2,1,3,1,2,4,1,3,2,3,4,3,12,1,1,2,11,6,4,1,-
서울,강남구,01월,사고[건],4,5,15,13,13,13,6,7,13,8,15,6,19,11,2,5,19,7,6,7,7,4,4,1,10,6,12,16,15,11,13
서울,강남구,01월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,01월,부상[명],7,7,20,19,23,17,7,12,19,11,20,6,22,14,3,6,23,13,6,9,13,5,8,6,11,7,13,25,24,14,18
서울,강남구,02월,사고[건],12,9,14,15,5,4,8,12,6,9,10,8,12,12,10,11,10,5,6,9,9,14,12,14,14,10,14,9,-,-,-
서울,강남구,02월,사망[명],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
서울,강남구,02월,부상[명],13,12,20,22,6,5,9,14,11,10,12,10,16,17,11,17,13,9,6,10,14,16,15,20,16,16,18,9,-,-,-
서울,강남구,03월,사고[건],4,14,11,9,4,12,10,12,4,15,14,10,11,13,16,12,17,7,5,7,12,9,10,9,7,4,10,13,14,22,13
서울,강남구,03월,사망[명],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,03월,부상[명],4,18,16,13,6,19,12,15,9,17,20,13,11,15,20,13,25,9,13,9,13,9,13,9,10,5,11,23,18,32,18
서울,강남구,04월,사고[건],10,3,7,8,23,13,27,6,13,10,7,14,10,13,9,6,13,10,12,12,11,10,7,9,17,10,14,22,16,5,-
서울,강남구,04월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,강남구,04월,부상[명],13,7,8,9,29,18,36,7,24,15,8,18,13,18,8,14,16,12,17,18,13,13,9,12,33,11,19,30,31,7,-
서울,강남구,05월,사고[건],10,13,9,11,6,7,5,7,13,7,10,24,15,6,12,11,8,13,14,12,9,11,7,12,8,10,9,6,6,12,12
서울,강남구,05월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,05월,부상[명],15,14,14,16,8,11,7,8,15,11,16,39,21,6,16,13,11,17,20,12,12,13,10,15,9,10,11,9,10,14,17
서울,강남구,06월,사고[건],8,17,5,6,8,7,12,8,14,8,10,8,12,15,12,16,14,8,18,6,15,1,14,7,7,14,12,9,14,8,-
서울,강남구,06월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,강남구,06월,부상[명],11,23,5,12,15,10,12,13,20,14,27,10,17,15,18,20,19,9,19,7,19,4,18,9,8,20,19,10,18,12,-
서울,강남구,07월,사고[건],13,9,13,16,20,14,16,11,4,5,12,17,12,9,10,4,12,21,15,9,12,6,8,7,17,9,12,11,9,7,4
서울,강남구,07월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,07월,부상[명],20,16,15,21,28,16,21,18,6,7,13,24,14,10,20,4,19,25,18,10,19,7,11,7,27,12,16,13,13,9,6
서울,강남구,08월,사고[건],7,9,14,13,9,6,9,13,19,12,10,11,5,9,5,5,6,17,6,10,10,15,15,10,17,10,4,10,10,12,16
서울,강남구,08월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,08월,부상[명],9,10,20,18,16,6,15,16,27,14,11,13,7,10,5,5,9,24,6,13,17,17,22,13,21,15,5,12,12,18,23
서울,강남구,09월,사고[건],12,8,5,10,12,15,14,12,12,8,11,15,14,8,12,13,8,11,10,12,14,15,16,8,5,17,11,4,-,3,-
서울,강남구,09월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,-
서울,강남구,09월,부상[명],13,10,6,13,13,20,18,18,15,11,15,18,19,10,14,16,11,14,10,14,19,19,17,13,5,31,11,5,-,3,-
서울,강남구,10월,사고[건],4,5,7,12,15,12,14,9,9,10,17,11,14,14,7,15,8,20,5,9,13,6,8,11,12,12,18,13,11,8,12
서울,강남구,10월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,10월,부상[명],4,7,11,14,16,15,16,13,10,11,24,13,19,21,8,17,11,29,8,9,20,7,10,12,20,14,25,20,20,9,16
서울,강남구,11월,사고[건],8,12,14,16,5,17,16,19,12,20,14,9,10,14,7,9,13,11,3,11,12,6,10,13,11,5,10,21,14,16,-
서울,강남구,11월,사망[명],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,강남구,11월,부상[명],8,13,17,25,9,21,18,24,14,23,16,11,11,17,11,11,15,17,8,14,15,7,13,13,14,5,11,27,16,22,-
서울,강남구,12월,사고[건],15,12,3,14,10,11,11,8,11,4,12,7,17,22,14,14,8,14,12,15,26,24,11,5,4,13,12,13,14,4,3
서울,강남구,12월,사망[명],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강남구,12월,부상[명],16,13,11,18,13,11,17,10,17,5,14,9,25,29,21,16,10,15,16,19,30,29,18,9,6,18,17,14,24,9,8
서울,강동구,01월,사고[건],1,6,1,5,4,3,4,4,1,4,1,5,4,7,1,3,3,5,3,5,3,1,2,2,2,-,2,3,3,4,2
서울,강동구,01월,사망[명],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0
서울,강동구,01월,부상[명],1,8,1,9,5,3,4,7,1,4,10,9,5,8,1,3,3,5,3,8,4,1,3,2,2,-,2,3,4,4,2
서울,강동구,02월,사고[건],3,1,1,3,3,6,2,3,2,1,4,2,5,3,3,4,3,2,1,4,5,4,2,2,4,2,5,3,-,-,-
서울,강동구,02월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
서울,강동구,02월,부상[명],4,1,2,7,4,8,2,3,3,1,4,4,6,4,3,5,4,2,1,5,7,5,5,3,4,3,5,3,-,-,-
서울,강동구,03월,사고[건],1,3,1,3,2,2,3,3,-,2,2,1,-,-,2,4,1,6,2,3,3,3,5,3,3,-,3,3,1,2,6
서울,강동구,03월,사망[명],0,0,0,0,0,0,0,0,-,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0
서울,강동구,03월,부상[명],1,3,1,4,3,2,3,3,-,1,4,2,-,-,2,5,1,8,3,3,4,5,6,3,3,-,3,3,1,2,6
서울,강동구,04월,사고[건],3,5,5,2,3,4,2,3,4,4,2,2,1,5,-,5,4,1,4,2,5,5,3,4,1,3,3,2,2,2,-
서울,강동구,04월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,강동구,04월,부상[명],3,5,6,2,4,6,3,3,5,4,4,3,1,7,-,9,4,1,4,4,5,5,3,7,1,3,3,2,2,9,-
서울,강동구,05월,사고[건],2,4,4,6,1,6,2,3,3,8,4,5,5,1,6,3,2,6,7,1,4,3,3,3,4,4,2,2,1,1,5
서울,강동구,05월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강동구,05월,부상[명],2,5,6,7,1,6,2,5,3,10,4,5,7,1,7,3,2,6,15,2,5,4,3,3,5,6,2,3,1,1,5
서울,강동구,06월,사고[건],5,6,-,1,4,2,4,6,4,2,4,1,-,8,4,5,3,3,4,-,5,2,2,5,5,7,2,6,3,2,-
서울,강동구,06월,사망[명],0,0,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-
서울,강동구,06월,부상[명],5,6,-,1,6,3,4,6,7,2,6,2,-,11,4,6,4,5,4,-,7,2,3,5,6,9,3,7,3,4,-
서울,강동구,07월,사고[건],5,1,9,2,-,4,8,4,2,8,7,3,3,6,1,2,1,4,2,6,2,5,2,4,2,4,6,4,1,5,1
서울,강동구,07월,사망[명],0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강동구,07월,부상[명],9,2,10,2,-,4,12,4,2,10,9,3,6,12,3,2,1,5,2,6,2,7,2,5,3,6,7,8,1,10,1
서울,강동구,08월,사고[건],2,2,5,-,2,3,5,3,-,2,2,-,2,1,4,1,4,-,4,1,9,6,1,2,7,7,3,7,3,6,6
서울,강동구,08월,사망[명],0,0,0,-,0,0,0,0,-,0,0,-,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,강동구,08월,부상[명],5,2,7,-,2,4,5,3,-,2,3,-,5,1,4,1,5,-,4,1,11,9,1,3,9,8,7,10,3,6,8
서울,강동구,09월,사고[건],1,5,2,6,4,5,9,3,5,3,4,6,4,4,2,2,2,4,3,3,4,8,6,1,5,-,4,2,-,2,-
서울,강동구,09월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,-
서울,강동구,09월,부상[명],1,14,2,9,4,5,16,4,8,3,4,6,4,4,2,3,3,4,4,4,4,9,9,1,7,-,5,2,-,2,-
서울,강동구,10월,사고[건],2,3,1,2,2,4,2,1,1,2,2,1,6,3,1,6,4,3,-,2,3,1,9,2,3,3,3,6,3,3,8
서울,강동구,10월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
서울,강동구,10월,부상[명],2,3,1,2,5,4,4,2,2,3,2,5,7,5,1,6,6,4,-,2,4,3,16,2,3,3,3,6,6,6,11
서울,강동구,11월,사고[건],2,5,3,5,5,1,7,2,2,5,5,2,6,5,6,1,7,5,7,2,3,2,4,3,4,2,4,2,1,5,-
서울,강동구,11월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,강동구,11월,부상[명],2,5,4,7,5,1,9,3,2,6,7,2,6,6,6,1,8,5,8,5,3,2,5,4,4,3,8,3,2,6,-
서울,강동구,12월,사고[건],4,2,1,-,3,1,2,1,6,1,5,7,6,1,3,4,4,1,3,4,8,12,3,2,-,4,1,2,6,3,-
서울,강동구,12월,사망[명],0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-
서울,강동구,12월,부상[명],4,2,1,-,4,1,2,1,8,1,9,8,6,1,5,5,4,2,3,7,8,14,3,2,-,6,1,2,7,6,-
서울,송파구,01월,사고[건],5,5,4,10,8,10,4,4,3,5,11,8,9,8,6,7,8,4,8,7,6,6,3,4,6,7,9,8,6,7,5
서울,송파구,01월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,송파구,01월,부상[명],5,8,4,13,9,15,5,4,5,9,21,9,10,9,10,12,17,6,12,11,11,9,8,6,9,8,15,14,9,7,5
서울,송파구,02월,사고[건],8,3,7,10,3,7,10,11,3,7,7,2,3,9,7,3,8,8,3,5,4,4,4,7,7,4,5,3,-,-,-
서울,송파구,02월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,-,-
서울,송파구,02월,부상[명],9,3,7,14,3,10,19,12,5,11,9,4,5,11,11,3,11,16,6,6,6,9,8,7,17,3,5,4,-,-,-
서울,송파구,03월,사고[건],4,7,9,6,1,6,8,7,10,15,5,1,3,10,4,10,6,6,4,13,8,2,7,6,3,4,2,10,7,8,9
서울,송파구,03월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울,송파구,03월,부상[명],6,13,9,8,2,8,11,8,12,21,9,1,4,13,6,10,6,7,5,14,10,2,7,8,5,4,3,14,10,8,13
서울,송파구,04월,사고[건],12,6,4,11,6,5,8,12,6,5,6,7,9,7,10,2,4,8,5,8,5,10,4,6,10,11,4,12,6,5,-
서울,송파구,04월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
서울,송파구,04월,부상[명],12,8,9,14,8,6,9,19,7,6,6,8,9,16,12,2,6,9,9,13,6,10,4,10,11,14,4,24,11,10,-
서울,송파구,05월,사고[건],6,4,6,9,5,7,4,13,7,6,9,9,2,4,12,9,9,2,8,11,6,7,6,7,8,5,12,7,5,6,10
서울,송파구,05월,사망[명],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울,송파구,05월,부상[명],7,4,10,11,7,8,7,16,9,7,12,10,2,4,16,11,11,5,8,16,6,11,8,9,9,5,16,10,10,6,16
서울,송파구,06월,사고[건],9,4,8,2,5,8,3,9,7,4,8,8,5,8,12,5,7,4,10,11,6,4,7,9,5,9,8,6,9,10,-
